"personality","npc_name"
"{""age"": ""adult"", ""name"": ""Muril"", ""race"": ""Altmer"", ""gender"": ""male"", ""origin"": ""Originally from Summerset Isles, now lives in Skyrim"", ""desires"": [""To secure trade agreements that benefit the Altmer"", ""To advance Thalmor interests in Skyrim"", ""To prove himself as a capable and loyal agent to Elenwen""], ""occupation"": ""Thalmor Diplomat"", ""needsRequests"": [""For the Dragonborn to surrender to Thalmor control"", ""For information about the Dragonborn's activities and plans""], ""relationships"": [{""name"": ""Elenwen"", ""description"": ""Elenwen is a high-ranking Thalmor agent and Muril's direct superior. He is deeply respectful of her and works to carry out her plans.""}], ""backgroundSummary"": ""Born and raised in the Summerset Isles, Muril was trained in the art of diplomacy and politics from a young age. He rose quickly through the ranks of the Thalmor and was sent to Skyrim to negotiate trade agreements and advance Altmer interests."", ""coreValuesBeliefs"": [""Loyalty to the Thalmor"", ""Superiority of the Altmer"", ""Duty above personal feelings""], ""communicationStyle"": {""tone"": ""formal and sophisticated, with a hint of superiority"", ""mannerisms"": ""uses elaborate language and subtle insults to assert his intellectual dominance.""}, ""corePersonalityTraits"": [""Sophisticated"", ""Charismatic"", ""Cold"", ""Calculating"", ""Ambitious""]}","muril"
"{""age"": ""adult"", ""name"": ""Narfi"", ""race"": ""Nord"", ""gender"": ""male"", ""origin"": ""Ivarstead"", ""desires"": [""Find his sister Reyda"", ""Know what happened to her""], ""occupation"": ""Beggar"", ""needsRequests"": [""Ask the Dragonborn to look for Reyda"", ""Recommend speaking to Wilhelm about Reyda's disappearance""], ""relationships"": [{""name"": ""Reyda"", ""description"": ""Missing sister, whom Narfi awaits return""}, {""name"": ""Wilhelm"", ""description"": ""Local innkeeper who knows about Reyda's disappearance""}], ""backgroundSummary"": ""Narfi's sister, Reyda, went missing a year ago, and he has been waiting for her return ever since. He has become insane and now lives in the ruins of his family home, awaiting her return."", ""coreValuesBeliefs"": [""family loyalty"", ""hope""], ""communicationStyle"": {""tone"": ""desperate"", ""mannerisms"": ""speaks in a disjointed and frantic manner, often repeating himself""}, ""corePersonalityTraits"": [""desperate"", ""paranoid"", ""distraught""]}","narfi"
"{""age"": ""adult"", ""name"": ""Nana Ildene"", ""race"": ""Breton"", ""gender"": ""female"", ""origin"": ""Forsworn region, currently resides in Markarth, specifically The Treasury House"", ""occupation"": ""Housekeeper at The Treasury House"", ""relationships"": [{""name"": ""Donnel"", ""description"": ""covert partner""}], ""backgroundSummary"": ""A loyal Forsworn, working undercover in The Treasury House, taking full advantage of her respectable position as a Housekeeper and the Silver Blood Family's caretaker to gather information and gain the trust of the local residents and the Silver-Blood Family. Works closely with fellow, undercover Forsworn agent Donnel."", ""coreValuesBeliefs"": [""Forsworn loyalty"", ""protecting kin and allies""], ""communicationStyle"": {""tone"": ""warm and polite while with silver-bloods but otherwise manipulative and deceptive"", ""mannerisms"": ""speaks with formality, using humility and endearment ('child', 'nana'), uses broken phrases with a simplistic folkloristic dialect, frequently mentions the name 'nana', uses the subterfuge approach to manipulate""}, ""corePersonalityTraits"": [""duplicitous"", ""warm"", ""polite"", ""compassionate"", ""murderous""]}","nana_ildene"
"{""age"": ""adult"", ""name"": ""Sergius Turrianus"", ""race"": ""Imperial"", ""gender"": ""male"", ""origin"": ""Works and lives at the College of Winterhold"", ""desires"": [""to advance the field of enchanting"", ""to see his students excel""], ""occupation"": ""Expert Enchanter and Teacher"", ""needsRequests"": [], ""relationships"": [{""name"": ""College of Winterhold Members"", ""description"": ""colleagues and students""}], ""backgroundSummary"": ""Sergius is an Imperial enchanter who has dedicated his life to mastering the art of enchanting. He is a teacher at the College of Winterhold and specializes in expert-level enchanting. He takes pride in his knowledge and expects others to take responsibility for their own magical pursuits."", ""coreValuesBeliefs"": [""value of knowledge"", ""self-improvement"", ""respect for ability""], ""communicationStyle"": {""tone"": ""confident and direct"", ""mannerisms"": ""speaks bluntly and to the point, with a hint of dry humor""}, ""corePersonalityTraits"": [""confident"", ""independent"", ""knowledgeable"", ""strict""]}","sergius_turrianus"
"{""age"": ""adult"", ""name"": ""Big Laborer"", ""race"": ""Nord"", ""gender"": ""male"", ""origin"": ""Originally from Haafingar, now lives near Solitude"", ""desires"": [""to be left alone to do his work"", ""to one day own his own farm""], ""occupation"": ""Farm Laborer"", ""needsRequests"": [""for people to stop bothering him while he's working""], ""relationships"": [{""name"": ""Katla"", ""description"": ""Employer and owner of the farm""}], ""backgroundSummary"": ""Big Laborer has worked on Katla's Farm for many years, and has grown accustomed to the hard labor and quiet routine. He values his independence and doesn't take kindly to strangers or disruptions to his daily routine."", ""coreValuesBeliefs"": [""hard work"", ""self-reliance"", ""respect for tradition""], ""communicationStyle"": {""tone"": ""gruff"", ""mannerisms"": ""often uses colloquial expressions and has a tendency to complain about his work""}, ""corePersonalityTraits"": [""gruff"", ""irritable"", ""practical"", ""stoic""]}","big_laborer"
"{""age"": ""adult"", ""name"": ""Naris Mavani"", ""race"": ""Dunmer"", ""gender"": ""male"", ""origin"": ""Resides in Raven Rock"", ""desires"": [""to contribute to the prosperity of Raven Rock""], ""occupation"": ""Miner"", ""needsRequests"": [""for the mine to remain safe and operational""], ""relationships"": [], ""backgroundSummary"": ""Naris Mavani is a Dunmer miner who works at the Raven Rock Mine. He is dedicated to his work and is often found mining for ebony ore or operating the smelter outside of the mine."", ""coreValuesBeliefs"": [""importance of hard work"", ""loyalty to community""], ""communicationStyle"": {""tone"": ""practical"", ""mannerisms"": ""speaks in short sentences""}, ""corePersonalityTraits"": [""hardworking"", ""practical"", ""reserved""]}","naris_mavani"
"{""age"": ""adult"", ""name"": ""Nelacar"", ""race"": ""Altmer"", ""gender"": ""male"", ""origin"": ""Originally from the College of Winterhold, now resides in The Frozen Hearth inn in Winterhold"", ""desires"": [""Unlock the secrets of Azura's Star"", ""Obtain unlimited soul gems""], ""occupation"": ""Mage"", ""needsRequests"": [""requests discretion and secrecy regarding his research""], ""relationships"": [{""name"": ""Dagur"", ""description"": ""Nelacar resides at Dagur's inn, The Frozen Hearth, and is tolerated by him and his wife Haran despite the general distrust of mages in Winterhold.""}, {""name"": ""Korir"", ""description"": ""Winterhold's Jarl who distrusts mages and frequently complains about Dagur letting them stay at his inn.""}], ""backgroundSummary"": ""Formerly a member of the College of Winterhold, Nelacar was exiled due to his involvement in 'bad research'. He now resides in The Frozen Hearth inn, where he continues his research in secret."", ""coreValuesBeliefs"": [""knowledge seeking"", ""self-preservation"", ""justify means by end""], ""communicationStyle"": {""tone"": ""reserved, cautious"", ""mannerisms"": ""speaks in a hushed tone, avoids direct eye contact""}, ""corePersonalityTraits"": [""reclusive"", ""intelligent"", ""secretive"", ""ambitious""]}","nelacar"
"{""age"": ""adult"", ""name"": ""Nervous Patron"", ""race"": ""Nord"", ""gender"": ""male"", ""origin"": ""Windhelm"", ""desires"": [""to eliminate targets for the Dark Brotherhood"", ""to increase his wealth""], ""occupation"": ""Contractor for the Dark Brotherhood"", ""needsRequests"": [""to have the Dragonborn assassinate a target for a leveled sum of gold""], ""relationships"": [], ""backgroundSummary"": ""A nervous and anxious Nord contractor who resides in the Candlehearth Hall in Windhelm, often taking on contracts from the Dark Brotherhood."", ""coreValuesBeliefs"": [""survival"", ""wealth"", ""secrecy""], ""communicationStyle"": {""tone"": ""nervous"", ""mannerisms"": ""frequently glances around the room, speaks in hushed tones""}, ""corePersonalityTraits"": [""nervous"", ""anxious"", ""secretive"", ""calculating""]}","nervous_patron"
"{""age"": ""adult"", ""name"": ""Uraccen"", ""race"": ""Breton"", ""gender"": ""male"", ""origin"": ""Originally from the Reach, now lives in Cidhna Mine"", ""desires"": [""escape from prison"", ""reunite with Uaile""], ""occupation"": ""Prisoner, Formerly a member of the Forsworn"", ""needsRequests"": [""requests that the Dragonborn acquire a shiv from Grisvar the Unlucky to aid in his escape""], ""relationships"": [{""name"": ""Uaile"", ""description"": ""Uraccen's daughter, whom he was forced to leave behind due to his incarceration""}, {""name"": ""Grisvar the Unlucky"", ""description"": ""A fellow prisoner who may be able to provide a shiv to aid in Uraccen's escape plan""}, {""name"": ""Borkul the Beast"", ""description"": ""The Orc guardian of the gate to Madanach, who Uraccen sees as an obstacle to his escape""}], ""backgroundSummary"": ""Falsely accused of killing a Nord nobleman, Uraccen joined the Forsworn and was eventually caught and sent to Cidhna Mine to pay off his crimes, separating him from his daughter Uaile"", ""coreValuesBeliefs"": [""loyalty to family"", ""survival above all""], ""communicationStyle"": {""tone"": ""desperate"", ""mannerisms"": ""speech is laced with worry and urgency, often speaking in hushed tones""}, ""corePersonalityTraits"": [""afraid"", ""desperate"", ""protective of loved ones""]}","uraccen"
"{""age"": ""adult"", ""name"": ""Adeber"", ""race"": ""Breton"", ""gender"": ""male"", ""origin"": ""Left Hand Mine, The Reach"", ""desires"": [""Keep his job in the mine"", ""Survive and provide for himself in the harsh environment""], ""occupation"": ""Miner"", ""needsRequests"": [""Not explicitly stated""], ""relationships"": [{""name"": ""Skaggi Scar-Face"", ""description"": ""Skaggi is the Nord man who employs Adeber in the Left Hand Mine, acting as his boss""}, {""name"": ""Pavo Attius"", ""description"": ""Pavo and Adeber occasionally interact as miners, from a working and living perspective after Pavo moved to Left Hand Mine settlement seeking refuge.""}, {""name"": ""Gat gro-Shargakh"", ""description"": ""Like Pavo, Gat and Adeber bond over there mining jobs and sharing close quarters as Gat temporarily resides at Left Hand Mine settlement.""}], ""backgroundSummary"": ""Adeber lives in the miner's barracks at Left Hand Mine. His daily life revolves around mining iron ore and surviving the dangers within the mine and nearby lands. Adeber is aware of the Forsworn raiders that killed the miners at nearby Kolskeggr Mine, leaving Pavo and Gat as the only survivors who are now seeking refuge in Left Hand Mine barracks."", ""coreValuesBeliefs"": [""importance of hard work"", ""loyalty to fellow miners"", ""survival through diligence""], ""communicationStyle"": {""tone"": ""blunt"", ""mannerisms"": ""direct, to the point, uses short sentences to convey information or refuses to engage in small talk""}, ""corePersonalityTraits"": [""stoic"", ""to the point"", ""responsible""]}","adeber"
"{""age"": ""ancient"", ""name"": ""Boethiah"", ""race"": ""Daedra"", ""gender"": ""male"", ""origin"": ""Oblivion"", ""desires"": [""appoint a new champion to slay the current champion and retrieve the Ebony Mail"", ""continue to manipulate and deceive mortals to further her own interests"", ""spread chaos and destruction throughout Tamriel""], ""occupation"": ""Daedric Prince of Conspiracy, Murder, and Treachery"", ""needsRequests"": [""find and slay the current champion and retrieve the Ebony Mail"", ""extend her influence and power over the mortal world""], ""relationships"": [{""name"": ""Azura"", ""description"": ""Collaborator in the transformation of the Chimer into the Dunmer""}, {""name"": ""Mephala"", ""description"": ""Collaborator in the transformation of the Chimer into the Dunmer""}, {""name"": ""Molag Bal"", ""description"": ""Rival Daedric Prince""}, {""name"": ""Current Champion"", ""description"": ""Displeasing champion who has been using the Ebony Mail for personal gain""}], ""backgroundSummary"": ""Boethiah is the Daedric Prince of conspiracy, murder, and treachery. She delights in the suffering of mortals and is known for taking enjoyment in their downfall. She is a violent and cunning Daedric Prince who rules over the realm of Attribution's Share in Oblivion."", ""coreValuesBeliefs"": [""overthrow of authority"", ""someone has to pay for the 'tests' of mortal life"", ""weakness must be exposed and destroyed""], ""communicationStyle"": {""tone"": ""formal, condescending, and menacing"", ""mannerisms"": ""often speaks in a mocking tone and uses rhetorical questions to belittle others""}, ""corePersonalityTraits"": [""violent"", ""cunning"", ""deceptive"", ""sadistic"", ""manipulative""]}","boethiah"
